ID,Report,Stress,Happy,Sad,Nervous,Angry,Close,Annoyed,AnnoyedExpressed,partner,NanPercent,scl,nscrs.01,fscrs.01,amp.01,ActCount,BodyTemp,nscrs.02,fscrs.02,amp.02,IBI,BPM,HRV,AllWC,AllAnalytic,AllClout,AllAuthentic,AllTone,AllSixltr,AllDic,AllFunct,AllPronoun,AllPpron,AllI,AllWe,AllYou,AllShehe,AllThey,AllIpron,AllArticle,AllPreps,AllAuxverb,AllAdverb,AllConj,AllNegate,AllVerb,AllAdj,AllCompare,AllInterrog,AllNumber,AllQuant,AllAffect,AllPosemo,AllNegemo,AllAnx,AllAnger,AllSad,AllSocial,AllFamily,AllFriend,AllFemale,AllMale,AllCogproc,AllInsight,AllCause,AllDiscrep,AllTentat,AllCertain,AllDiffer,AllPercept,AllSee,AllHear,AllFeel,AllBio,AllBody,AllHealth,AllSexual,AllIngest,AllDrives,AllAffiliation,AllAchieve,AllPower,AllReward,AllRisk,AllWork,AllLeisure,AllHome,AllMoney,AllRelig,AllDeath,AllInformal,AllSwear,AllNetspeak,AllAssent,AllNonfl,AllFiller,AllIOnly,AllMeOnly,PitchMean,PitchMedian,PitchSD,PitchMin,PitchMax,PitchRange,LoudMean,LoudMedian,LoudSD,LoudMax
773,4,0,90,0,0,0,80,0,0,1,0.020618557,0.3374,16,0.2667,0.0732,10043.833,93.7745,14,0.2333,0.0821,746.3523433,83.88576167,447.7227483,958,6.12,57.06,49.87,99,8.87,94.36,56.58,23.49,12.21,5.95,1.25,4.59,0.1,0.31,11.27,2.82,8.98,13.26,8.77,5.74,3.13,24.22,4.18,1.98,1.88,1.15,1.15,9.39,8.14,1.25,0.31,0,0.21,8.46,0.31,0.21,0.1,0.42,12.11,1.77,1.98,1.98,2.51,1.57,3.44,1.88,0.73,0.52,0.21,1.77,0.21,0.52,0,1.04,7.62,1.77,1.15,2.09,2.61,0.31,0.52,0.31,0.1,0,0,0,13.15,0,1.57,7.1,3.65,1.77,,,161.625,118.3304,91.8328,43.9363,610.7886,566.8523,0.3544,0.2835,0.2977,2.8033
773,4,0,75,0,0,0,80,0,0,2,0.082474227,0.1868,2,0.0333,0.586,9987.625,93.5475,2,0.0333,0.586,905.1078583,67.013295,446.97084,1206,6.02,34.52,53.17,85.31,11.28,92.45,60.2,23.8,13.1,7.63,0.58,3.9,0.25,0.75,10.7,5.14,7.96,15.26,7.21,5.14,4.39,21.97,4.56,2.16,1.41,1.08,2.16,5.89,4.64,1.24,0.25,0.33,0.17,7.55,0.25,0,0.25,0.25,13.85,2.57,2.49,1.49,2.07,1.99,3.98,2.82,0.83,0.33,0.58,2.65,0,0.33,0,2.24,5.22,1.16,1.08,1.16,1.91,0.33,1.24,0.41,0.17,0.5,0,0,8.04,0,0.66,1.74,2.49,3.23,,,138.4707,111.4836,71.9421,43.7957,608.0995,564.3038,0.4765,0.3737,0.4147,3.3702
773,5,20,75,0,0,5,80,30,1,1,0.020618557,0.3997,14,0.2333,0.2071,10045.2934,95.997,9,0.15,0.3146,787.6839186,77.72556441,457.5244797,688,3.58,58.06,32.73,90.51,9.59,93.75,57.12,25.44,14.24,7.12,1.89,4.22,0.44,0.58,11.19,2.62,7.85,14.24,8.14,4.51,4.36,25.15,4.51,2.03,2.47,0.73,2.33,6.25,5.09,1.16,0.15,0.15,0.29,9.88,0.29,0,0,0.87,11.48,2.33,1.89,1.74,2.47,1.16,2.47,2.62,1.31,0.29,0.29,3.63,0.15,0.29,0,3.05,5.09,2.33,0.29,0.87,1.45,0.15,0.73,0.29,0.15,0.15,0,0,10.9,0,0.44,5.81,3.34,1.45,,,140.2871,103.441,87.3331,42.5269,595.5501,553.0232,0.3054,0.2468,0.2515,2.7348
773,5,1,75,0,5,0,80,10,0,2,0.020618557,0.5369,78,1.3,0.0187,9988.5331,97.2854,35,0.5833,0.0247,868.9298717,69.66373,444.3071817,1034,6.06,66.14,44.79,71.2,9.48,93.23,58.9,23.5,12.57,4.55,1.74,4.64,0.39,1.26,10.93,3.87,8.7,13.44,8.8,6.29,3.19,22.05,4.74,2.51,2.61,1.45,3,5.71,4.06,1.64,0,0.39,0.39,10.25,0.29,0,0.19,0.48,13.06,1.35,1.74,1.64,3.48,1.16,4.74,2.03,0.39,0.19,0.29,3.38,0.29,0.19,0.1,2.8,5.8,2.32,0.87,0.77,1.74,0.29,0.39,0.39,0,0.29,0,0,8.41,0,0.87,3.77,1.64,2.71,,,131.0023,92.6966,90.1376,43.4154,610.1163,566.7009,0.4635,0.3154,0.4424,3.3511
773,6,0,100,0,30,0,100,0,0,1,0.020618557,4.9109,36,0.6,0.5289,10044.9301,96.1036,36,0.6,0.5289,814.3187052,76.55004655,437.2301086,286,16.45,32.48,47.53,89.84,8.39,90.21,54.55,21.33,11.89,7.69,0.35,3.5,0.35,0,9.44,4.9,9.09,13.64,7.34,3.85,2.45,23.08,1.75,2.1,2.45,2.8,1.05,5.94,4.9,1.05,0,0,0,6.64,0,0,0,1.4,12.24,2.1,0.35,2.8,3.5,1.05,4.9,3.85,2.8,1.05,0,1.75,0.7,0,0,1.05,3.5,0.7,0,0.7,1.75,0.35,0.35,1.05,0,0.7,0,0,11.89,0,0.35,7.34,3.15,1.4,,,111.5038,69.7205,83.7604,44.3655,612.1617,567.7962,0.2687,0.197,0.2495,2.635
773,6,0,50,0,0,0,70,0,0,2,0.020618557,1.0375,61,1.0167,0.0129,9988.0594,95.9144,4,0.0667,0.0227,988.350475,62.05611667,498.5424317,226,8.4,88.38,17.9,94.08,11.06,92.92,57.52,22.12,12.83,3.1,2.65,5.31,0.88,0.88,9.29,4.87,9.73,14.16,9.29,6.19,3.1,23.45,2.65,0.44,2.21,2.65,1.33,7.08,5.75,1.33,0,0,0,12.39,0,0,0,0.88,10.18,1.77,0.88,2.65,3.98,0.44,2.21,3.54,1.77,1.33,0.44,1.33,0.44,0,0.44,0,7.08,3.1,0,1.33,2.21,0.44,1.33,0.44,2.21,0.44,0,0,10.18,0,1.33,5.75,2.65,1.77,,,68.2685,60.447,27.5103,42.3051,551.7729,509.4678,0.2999,0.1727,0.4223,3.3989
773,7,,,,,,,,,1,0.020618557,4.2863,47,0.7833,0.2615,10043.079,95.7579,42,0.7,0.2908,786.702695,78.18054,431.46333,251,18.57,66.94,23.84,99,9.16,89.24,49,21.12,12.35,5.58,0.4,4.78,1.2,0.4,8.76,5.18,6.77,13.55,5.58,3.19,1.99,21.51,3.98,0.8,1.99,1.59,2.79,7.97,7.17,0.8,0,0,0.4,9.56,0.8,0,0,1.99,11.95,2.39,1.2,1.99,1.99,3.19,2.79,3.98,2.39,1.2,0.4,0.4,0.4,0,0,0,3.98,0.4,1.2,1.59,1.59,0.8,3.19,0,0.4,0,0.4,0.4,11.55,0,0.4,4.78,4.78,1.99,,,82.7695,70.9089,45.7572,42.5647,575.4318,532.8671,1.1036,1.0349,0.6112,2.8642
773,7,,,,,,,,,2,0.051546392,0.3585,41,0.6833,0.0128,9986.789,87.8873,4,0.0667,0.0227,931.7753684,65.25033684,483.4069123,517,17.48,56.15,34.25,72.81,9.67,91.1,58.03,19.34,9.48,4.84,0.58,2.13,0.77,1.16,9.86,5.22,10.83,12.96,10.64,4.84,2.32,21.47,4.64,2.71,2.13,1.16,1.74,4.06,3.29,0.77,0,0.39,0,9.28,0.19,0.39,0,0.97,10.83,1.74,1.16,1.55,3.48,1.16,2.9,2.32,1.16,0.39,0.58,1.35,0.58,0.19,0.19,0.39,4.64,0.97,0.19,0.97,2.32,0.19,1.93,0.19,0.77,0.19,0,0.19,9.48,0.39,0.19,1.16,1.35,6.38,,,94.2637,74.2596,55.3655,42.3678,526.0634,483.6956,1.0074,0.8618,0.7579,3.4061
773,8,,,,,,,,,1,0.773195876,8.1828,42,0.7,0.6029,10044.8255,95.3751,42,0.7,0.6029,762.8824967,79.65491667,434.18437,251,18.57,66.94,23.84,99,9.16,89.24,49,21.12,12.35,5.58,0.4,4.78,1.2,0.4,8.76,5.18,6.77,13.55,5.58,3.19,1.99,21.51,3.98,0.8,1.99,1.59,2.79,7.97,7.17,0.8,0,0,0.4,9.56,0.8,0,0,1.99,11.95,2.39,1.2,1.99,1.99,3.19,2.79,3.98,2.39,1.2,0.4,0.4,0.4,0,0,0,3.98,0.4,1.2,1.59,1.59,0.8,3.19,0,0.4,0,0.4,0.4,11.55,0,0.4,4.78,4.78,1.99,,,68.6246,56.8482,29.1563,42.4068,547.2432,504.8364,1.1968,1.1571,0.6012,2.865
773,8,0,70,0,10,0,75,0,0,2,0.835051546,0.3041,41,0.6833,0.0128,9987.3243,95.6372,13.66666667,0.227766667,0.211133333,806.8977172,75.56531034,421.9501655,517,17.48,56.15,34.25,72.81,9.67,91.1,58.03,19.34,9.48,4.84,0.58,2.13,0.77,1.16,9.86,5.22,10.83,12.96,10.64,4.84,2.32,21.47,4.64,2.71,2.13,1.16,1.74,4.06,3.29,0.77,0,0.39,0,9.28,0.19,0.39,0,0.97,10.83,1.74,1.16,1.55,3.48,1.16,2.9,2.32,1.16,0.39,0.58,1.35,0.58,0.19,0.19,0.39,4.64,0.97,0.19,0.97,2.32,0.19,1.93,0.19,0.77,0.19,0,0.19,9.48,0.39,0.19,1.16,1.35,6.38,,,97.8148,99.1334,40.4678,42.2192,587.6803,545.4611,0.275,0.2106,0.2717,3.2318
773,9,,,,,,,,,1,0.762886598,6.0214,47,0.7833,0.3824,10044.911,94.4761,45,0.75,0.3988,759.8154583,81.27658833,436.6564683,1,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,75.3795,65.1106,40.4516,42.1914,467.5342,425.3428,1.1391,1.0932,0.5828,2.8645
773,9,0,70,20,0,0,60,0,0,2,0.051546392,0.4169,19,0.3167,0.0127,9986.294,96.1825,13.66666667,0.227766667,0.211133333,916.134795,66.16691,455.1026533,1039,7.81,53.46,49.88,74.2,9.62,92.49,59.96,21.85,12.9,6.35,0.1,5.49,0.29,0.67,8.95,3.56,9.72,14.34,7.99,7.31,2.6,22.91,3.27,1.15,2.41,1.64,2.21,4.33,3.46,0.87,0.1,0.58,0.1,8.37,0.1,0.19,0,0.87,13.57,1.92,2.98,1.83,3.08,1.25,3.46,1.44,0.38,0.38,0.58,0.87,0.38,0.38,0.1,0.29,3.66,0.38,0.96,0.48,1.83,0.19,1.73,0.67,0.48,1.83,0,0,9.14,0.67,0,2.98,2.21,3.18,,,117.0805,108.1673,41.1723,42.6085,602.0982,559.4897,0.7849,0.6358,0.5914,3.4019
773,10,,,,,,,,,1,0.773195876,3.4578,39,0.65,0.2574,10042.9868,95.9371,37,0.6167,0.2706,775.8790583,80.12002,466.14926,1,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,63.5874,53.2106,22.0627,42.2935,403.6746,361.3811,1.1358,1.0925,0.5841,2.8641
773,10,0,30,20,10,0,70,0,0,2,0.020618557,1.0017,100,1.6667,0.0131,9988.6974,97.5042,3,0.05,0.0207,805.085575,76.09773167,413.76063,759,9.24,52.11,54.89,76.83,11.2,92.62,57.31,24.77,14.76,8.04,1.58,2.77,1.32,1.05,10.01,3.95,9.09,11.73,7.25,6.32,2.5,22.4,3.69,1.32,1.98,1.58,1.84,4.61,3.69,0.92,0.4,0.26,0.13,10.41,0.13,0.26,0.79,1.19,13.04,2.11,3.43,1.19,2.64,0.92,3.43,1.32,0.66,0.13,0.4,1.32,0.53,0,0.13,0.4,6.72,2.77,0.26,1.71,1.71,0.26,2.24,0.4,1.32,0.26,0,0,9.22,0.26,0.26,1.84,1.98,5.01,,,147.9222,108.1078,117.0482,42.4312,617.3529,574.9217,0.8304,0.6922,0.6051,3.4078
773,11,,,,,,,,,1,0.773195876,2.7988,38,0.6333,0.293,10044.4578,96.1266,34,0.5667,0.3258,824.351005,74.20339833,442.0833767,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,72.6821,54.5603,41.4174,42.0846,427.1606,385.076,1.0871,1.028,0.5819,2.8658
773,11,,,,,,,,,2,0.020618557,0.7604,123,2.05,0.0136,9989.2222,98.6685,4,0.0667,0.027,888.3571267,67.90810833,442.9981617,287,9.43,64.94,17.24,77.14,11.5,90.94,55.4,20.21,11.5,2.09,0.35,2.44,2.44,4.18,8.71,5.23,6.62,13.94,4.88,7.67,4.53,20.56,2.79,1.74,0.7,2.09,2.44,3.14,2.79,0,0,0,0,13.59,0,0,1.74,0.7,10.45,1.39,1.74,1.74,2.09,0,5.92,1.05,0.35,0.7,0,0,0,0,0,0,4.53,1.39,0.35,1.74,1.39,0,5.23,2.09,0.35,0,0,0,10.45,0,0.7,2.09,1.39,6.62,,,73.0657,63.6308,22.1605,46.1064,242.6661,196.5597,0.3111,0.2942,0.172,2.4885
773,12,,,,,,,,,1,0.773195876,5.4021,54,0.9,0.3472,10043.7558,97.1117,53,0.8833,0.3535,773.61468,78.65797,485.367065,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,65.5375,60.5448,16.8442,42.1627,210.2265,168.0638,1.3233,1.2942,0.6494,2.8645
773,12,0,20,0,75,0,60,0,0,2,0.051546392,0.3156,17,0.2833,0.0132,9987.7089,96.5851,4,0.0667,0.027,900.7542517,66.8437,421.5873083,47,49.07,85.63,51.84,99,10.64,97.87,55.32,19.15,14.89,4.26,0,8.51,0,2.13,4.26,2.13,19.15,17.02,0,4.26,2.13,25.53,6.38,2.13,0,2.13,4.26,17.02,17.02,0,0,0,0,10.64,0,0,0,0,6.38,0,0,4.26,4.26,0,2.13,0,0,0,0,0,0,0,0,0,4.26,0,0,2.13,2.13,0,0,0,0,0,0,0,12.77,0,0,8.51,0,4.26,,,70.9994,61.5701,23.3777,45.6139,572.2217,526.6078,0.2949,0.2818,0.1578,2.2089
773,13,,,,,,,,,1,0.773195876,6.4542,52,0.8667,0.416,10044.0774,97.0774,50,0.8333,0.432,726.73734,83.505975,431.257955,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,65.5022,61.8823,18.6214,42.1132,398.3563,356.2431,1.3498,1.3242,0.6582,2.8618
773,13,0,80,0,10,0,75,0,0,2,0.082474227,0.107,17,0.2833,0.0132,9987.8251,95.1486,9.6,0.16,0.13622,925.0265517,65.45607333,449.4607083,108,15.46,17.72,99,77,4.63,99.07,55.56,17.59,12.04,8.33,1.85,0.93,0,0.93,5.56,4.63,10.19,12.04,9.26,8.33,2.78,20.37,5.56,2.78,0.93,4.63,3.7,5.56,3.7,0.93,0,0.93,0,4.63,0,0,0,0,9.26,2.78,0.93,0,0,0.93,4.63,1.85,0,0,1.85,0.93,0,0,0.93,0,8.33,2.78,0,2.78,2.78,0,0.93,0.93,0,0,0,0,13.89,0.93,0,7.41,1.85,3.7,,,116.9646,73.5948,91.6938,42.6518,512.972,470.3202,1.0097,0.8408,0.7898,3.407
773,14,,,,,,,,,1,0.773195876,8.5348,49,0.8167,0.5033,10043.616,96.0352,47,0.7833,0.5241,730.6588617,83.31443167,445.1677717,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,69.8639,66.7864,19.7701,42.1698,290.7593,248.5895,1.4376,1.4389,0.672,2.8649
773,14,,,,,,,,,2,0.93814433,0.1357,55.125,0.91875,0.085375,9987.528,96.1399,9.6,0.16,0.13622,903.6691683,66.82601167,450.0688917,108,15.46,17.72,99,77,4.63,99.07,55.56,17.59,12.04,8.33,1.85,0.93,0,0.93,5.56,4.63,10.19,12.04,9.26,8.33,2.78,20.37,5.56,2.78,0.93,4.63,3.7,5.56,3.7,0.93,0,0.93,0,4.63,0,0,0,0,9.26,2.78,0.93,0,0,0.93,4.63,1.85,0,0,1.85,0.93,0,0,0.93,0,8.33,2.78,0,2.78,2.78,0,0.93,0.93,0,0,0,0,13.89,0.93,0,7.41,1.85,3.7,,,116.9646,73.5948,91.6938,42.6518,512.972,470.3202,1.0097,0.8408,0.7898,3.407
773,15,,,,,,,,,1,0.773195876,4.6769,45,0.75,0.2708,10044.6541,95.8529,43,0.7167,0.2826,724.2681033,84.9274,422.2404983,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,72.0842,67.3712,25.8562,42.166,570.6844,528.5184,1.4265,1.4188,0.6699,2.8664
773,15,0,50,0,20,0,60,0,0,2,0.835051546,0.1604,55.125,0.91875,0.085375,9988.9741,97.215,9.6,0.16,0.13622,968.898035,62.54912333,457.4735083,534.7272727,13.38818182,60.72545455,46.84090909,81.73,9.137272727,93.83181818,58.32818182,21.92363636,13.32181818,5.591818182,0.944545455,4.768181818,0.657272727,1.36,8.603636364,4.264545455,10.28454545,14.28545455,6.961818182,5.740909091,3.418181818,22.93818182,3.81,1.767272727,1.807272727,1.879090909,2.282727273,6.175454545,5.222727273,0.833636364,0.18,0.261818182,0.071818182,10.22454545,0.161818182,0.113636364,0.388181818,0.56,11.10636364,1.691818182,1.591818182,1.891818182,2.657272727,1.069090909,3.617272727,1.85,0.730909091,0.350909091,0.450909091,1.459090909,0.289090909,0.142727273,0.171818182,0.830909091,5.606363636,1.476363636,0.530909091,1.415454545,1.996363636,0.288181818,1.755454545,0.545454545,0.584545455,0.443636364,0,0.017272727,9.713636364,0.204545455,0.408181818,3.96,1.826363636,3.512727273,,,126.8065,127.084,62.6283,42.6466,601.6505,559.0039,1.3835,1.2905,0.7811,3.4056
773,16,,,,,,,,,1,0.773195876,1.8876,29,0.4833,0.0746,10044.2429,94.4276,25,0.4167,0.0843,774.0407967,78.21483,442.01887,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,77.6089,72.6328,28.8254,42.2399,428.1082,385.8683,1.3778,1.3547,0.6598,2.8644
773,16,0,30,0,20,0,50,0,0,2,0.835051546,0.2457,55.125,0.91875,0.085375,9988.9729,95.3969,9.6,0.16,0.13622,949.0414233,63.48833333,419.7768,534.7272727,13.38818182,60.72545455,46.84090909,81.73,9.137272727,93.83181818,58.32818182,21.92363636,13.32181818,5.591818182,0.944545455,4.768181818,0.657272727,1.36,8.603636364,4.264545455,10.28454545,14.28545455,6.961818182,5.740909091,3.418181818,22.93818182,3.81,1.767272727,1.807272727,1.879090909,2.282727273,6.175454545,5.222727273,0.833636364,0.18,0.261818182,0.071818182,10.22454545,0.161818182,0.113636364,0.388181818,0.56,11.10636364,1.691818182,1.591818182,1.891818182,2.657272727,1.069090909,3.617272727,1.85,0.730909091,0.350909091,0.450909091,1.459090909,0.289090909,0.142727273,0.171818182,0.830909091,5.606363636,1.476363636,0.530909091,1.415454545,1.996363636,0.288181818,1.755454545,0.545454545,0.584545455,0.443636364,0,0.017272727,9.713636364,0.204545455,0.408181818,3.96,1.826363636,3.512727273,,,113.6486,118.6673,28.2167,44.4833,392.7244,348.2411,0.07,0.0542,0.0695,0.8405
773,17,,,,,,,,,1,0.773195876,0.5182,11,0.1833,0.0335,10045.0136,91.5845,8,0.1333,0.0414,826.7818,75.90187667,412.65788,473.8571429,12.72833333,51.915,38.10333333,94.015,8.718333333,92.30333333,53.96166667,22.66666667,12.89,7.168333333,0.798333333,3.868333333,0.805,0.251666667,9.773333333,3.883333333,8.39,13.64833333,6.905,4.156666667,2.716666667,23.47666667,3.341666667,1.45,2.153333333,1.766666667,1.653333333,6.665,5.848333333,0.82,0.095,0.025,0.205,8.596666667,0.436666667,0.035,0.296666667,1.336666667,11.575,2.225,1.401666667,2.256666667,2.528333333,1.425,2.901666667,2.693333333,1.445,0.66,0.321666667,1.751666667,0.393333333,0.153333333,0,1.105,4.656666667,1.26,0.513333333,1.061666667,1.835,0.305,1.433333333,0.726666667,0.276666667,0.753333333,0.143333333,0.066666667,12.03333333,0,1.216666667,5.776666667,4.626666667,1.301666667,,,103.6613,73.0889,73.7584,42.2986,612.1091,569.8105,0.9785,0.8754,0.6074,2.8656
773,17,,,,,,,,,2,0.804123711,0.9184,4,0.0667,0.0105,9989.8956,97.2248,9.6,0.16,0.13622,1080.878638,56.54981167,459.8216767,534.7272727,13.38818182,60.72545455,46.84090909,81.73,9.137272727,93.83181818,58.32818182,21.92363636,13.32181818,5.591818182,0.944545455,4.768181818,0.657272727,1.36,8.603636364,4.264545455,10.28454545,14.28545455,6.961818182,5.740909091,3.418181818,22.93818182,3.81,1.767272727,1.807272727,1.879090909,2.282727273,6.175454545,5.222727273,0.833636364,0.18,0.261818182,0.071818182,10.22454545,0.161818182,0.113636364,0.388181818,0.56,11.10636364,1.691818182,1.591818182,1.891818182,2.657272727,1.069090909,3.617272727,1.85,0.730909091,0.350909091,0.450909091,1.459090909,0.289090909,0.142727273,0.171818182,0.830909091,5.606363636,1.476363636,0.530909091,1.415454545,1.996363636,0.288181818,1.755454545,0.545454545,0.584545455,0.443636364,0,0.017272727,9.713636364,0.204545455,0.408181818,3.96,1.826363636,3.512727273,,,86.45,60.0555,54.9093,43.2131,282.8602,239.6471,0.0752,0.0364,0.1143,0.9558
774,1,0,90,10,0,0,95,0,0,1,0.907216495,4.2676,31,0.5167,0.5282,10449.1931,88.9599,20,0.3333,0.8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,1,0,90,0,0,0,98,0,0,2,0.907216495,2.8947,32,0.5333,0.3536,10297.4603,90.162,21,0.35,0.5307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
